Body.Location,Category,Company.Name,Text
Wrist,Fitness,Sportline,Activity
Wrist,Fitness,Sportline,tracker
Wrist,Fitness,Sportline,black
Waist,Lifestyle,Tile,iOS
Waist,Lifestyle,Tile,Retail
Waist,Lifestyle,Tile,Packaging
Wrist,Fitness,Polar,Polar
Wrist,Fitness,Polar,Heart
Wrist,Fitness,Polar,Rate
Wrist,Fitness,Polar,Monitor
Wrist,Fitness,Polar,Black
Wrist,Medical,Mio,Mio
Wrist,Medical,Mio,Link
Wrist,Medical,Mio,Sport
Wrist,Medical,Mio,Wristband
Wrist,Medical,Mio,Heart
Wrist,Medical,Mio,Rate
Wrist,Medical,Mio,Monitor
Wrist,Medical,Mio,Large
Wrist,Medical,Mio,Slate
Wrist,Fitness,Fitbit,Fitbit
Wrist,Fitness,Fitbit,Flex
Wrist,Fitness,Fitbit,ActivitySleep
Wrist,Fitness,Fitbit,Tracker
Wrist,Fitness,Fitbit,Black
Waist,Lifestyle,Levana,Levana
Waist,Lifestyle,Levana,Oma
Waist,Lifestyle,Levana,Clip
Waist,Lifestyle,Levana,Portable
Waist,Lifestyle,Levana,Baby
Waist,Lifestyle,Levana,Movement
Waist,Lifestyle,Levana,Monitor
Waist,Lifestyle,Levana,Alert
Waist,Lifestyle,Levana,Audible
Waist,Lifestyle,Levana,Alarm
Waist,Lifestyle,Levana,Levana
Waist,Lifestyle,Levana,Oma
Waist,Lifestyle,Levana,Clip
Waist,Lifestyle,Levana,On
Waist,Lifestyle,Levana,Portable
Waist,Lifestyle,Levana,Baby
Waist,Lifestyle,Levana,Movement
Waist,Lifestyle,Levana,Monitor
Waist,Lifestyle,Levana,Audible
Waist,Lifestyle,Levana,Alarm
Wrist,Medical,Ekho,Ekho
Wrist,Medical,Ekho,FiT
Wrist,Medical,Ekho,Women
Wrist,Medical,Ekho,Heart
Wrist,Medical,Ekho,Rate
Wrist,Medical,Ekho,Monitor
Torso,Medical,Mimo,Mimo
Torso,Medical,Mimo,Smart
Torso,Medical,Mimo,Baby
Torso,Medical,Mimo,Monitor
Torso,Medical,Mimo,Starter
Torso,Medical,Mimo,Kit
Torso,Medical,Mimo,Natural
Torso,Medical,Mimo,Months
Waist,Lifestyle,Levana,Levana
Waist,Lifestyle,Levana,Digital
Waist,Lifestyle,Levana,Baby
Waist,Lifestyle,Levana,Video
Waist,Lifestyle,Levana,Monitor
Waist,Lifestyle,Levana,LEVANA
Waist,Lifestyle,Levana,Powered
Waist,Lifestyle,Levana,by
Waist,Lifestyle,Levana,Snuza
Waist,Lifestyle,Levana,Oma
Waist,Lifestyle,Levana,Portable
Waist,Lifestyle,Levana,Baby
Waist,Lifestyle,Levana,Movement
Waist,Lifestyle,Levana,Monitor
Waist,Lifestyle,Levana,System
Wrist,Lifestyle,Samsung,Samsung
Wrist,Lifestyle,Samsung,Gear
Wrist,Lifestyle,Samsung,Live
Wrist,Lifestyle,Samsung,Smart
Wrist,Lifestyle,Samsung,watch
Wrist,Lifestyle,Samsung,GB
Wrist,Lifestyle,Samsung,Bluetooth
Wrist,Lifestyle,Samsung,oz
Wrist,Lifestyle,Samsung,black
Waist,Medical,Lila,Digital
Waist,Medical,Lila,Baby
Waist,Medical,Lila,Video
Waist,Medical,Lila,Monitor
Waist,Medical,Lila,LEVANA
Waist,Medical,Lila,Powered
Waist,Medical,Lila,by
Waist,Medical,Lila,Snuza
Waist,Medical,Lila,Oma
Waist,Medical,Lila,Portable
Waist,Medical,Lila,Baby
Waist,Medical,Lila,Movement
Waist,Medical,Lila,Monitor
Waist,Medical,Lila,System
Wrist,Lifestyle,Jawbone,Jawbone
Wrist,Lifestyle,Jawbone,Bluetooth
Wrist,Lifestyle,Jawbone,Activity
Wrist,Lifestyle,Jawbone,Tracker
Wrist,Lifestyle,Jawbone,Small
Wrist,Lifestyle,Jawbone,Onyx
Torso,Medical,Mimo,Mimo
Torso,Medical,Mimo,Smart
Torso,Medical,Mimo,Baby
Torso,Medical,Mimo,Monitor
Torso,Medical,Mimo,Starter
Torso,Medical,Mimo,Kit
Torso,Medical,Mimo,Natural
Torso,Medical,Mimo,Months
Wrist,Fitness,Magellan,Magellan
Wrist,Fitness,Magellan,Echo
Wrist,Fitness,Magellan,Fitness
Wrist,Fitness,Magellan,Watch
Wrist,Fitness,Magellan,Heart
Wrist,Fitness,Magellan,Rate
Wrist,Fitness,Magellan,Monitor
Wrist,Fitness,Magellan,Black
Head,Medical,Iswimb,Personal
Head,Medical,Iswimb,Detection
Head,Medical,Iswimb,System
Head,Medical,Iswimb,iOS
Head,Medical,Iswimb,Yellow
Torso,Lifestyle,Mimo,Mimo
Torso,Lifestyle,Mimo,Smart
Torso,Lifestyle,Mimo,Baby
Torso,Lifestyle,Mimo,Monitor
Torso,Lifestyle,Mimo,Refill
Torso,Lifestyle,Mimo,Kit
Torso,Lifestyle,Mimo,Natural
Torso,Lifestyle,Mimo,Months
Wrist,Fitness,Jawbone,Jawbone
Wrist,Fitness,Jawbone,UP
Wrist,Fitness,Jawbone,Fitness
Wrist,Fitness,Jawbone,Tracker
Wrist,Fitness,Jawbone,Medium
Wrist,Fitness,Jawbone,Navy
Wrist,Fitness,Jawbone,Blue
Torso,Lifestyle,Mimo,Mimo
Torso,Lifestyle,Mimo,Smart
Torso,Lifestyle,Mimo,Baby
Torso,Lifestyle,Mimo,Monitor
Torso,Lifestyle,Mimo,Refill
Torso,Lifestyle,Mimo,Kit
Torso,Lifestyle,Mimo,Natural
Torso,Lifestyle,Mimo,Months
Wrist,Fitness,Polar,Polar
Wrist,Fitness,Polar,Loop
Wrist,Fitness,Polar,Activity
Wrist,Fitness,Polar,tracker
Wrist,Fitness,Polar,Bluetooth
Wrist,Fitness,Polar,oz
Wrist,Fitness,Polar,black
Torso,Medical,Mimo,Mimo
Torso,Medical,Mimo,Smart
Torso,Medical,Mimo,Baby
Torso,Medical,Mimo,Monitor
Torso,Medical,Mimo,Starter
Torso,Medical,Mimo,Kit
Torso,Medical,Mimo,Natural
Torso,Medical,Mimo,Months
Head,Entertainment,Midl,MIDL
Head,Entertainment,Midl,Action
Head,Entertainment,Midl,camera
Head,Entertainment,Midl,1080p
Torso,Medical,Mimo,Mimo
Torso,Medical,Mimo,Smart
Torso,Medical,Mimo,Baby
Torso,Medical,Mimo,Monitor
Torso,Medical,Mimo,Refill
Torso,Medical,Mimo,Kit
Torso,Medical,Mimo,Natural
Torso,Medical,Mimo,Months
Wrist,Fitness,Magellan,Magellan
Wrist,Fitness,Magellan,Echo
Wrist,Fitness,Magellan,Fitness
Wrist,Fitness,Magellan,Watch
Wrist,Fitness,Magellan,Gray
Wrist,Fitness,Lifetrak,LifeTrak
Wrist,Fitness,Lifetrak,Activity
Wrist,Fitness,Lifetrak,tracker
Wrist,Fitness,Lifetrak,color
Wrist,Fitness,Lifetrak,monochrome
Wrist,Fitness,Lifetrak,Bluetooth
Wrist,Fitness,Lifetrak,white
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Tagg
Pet Neck,Pets,,Tagg
Pet Neck,Pets,,GPS
Pet Neck,Pets,,Pet
Pet Neck,Pets,,Tracker
Pet Neck,Pets,,Dog
Pet Neck,Pets,,Pet
Pet Neck,Pets,,Collar
Pet Neck,Pets,,White
Wrist,Fitness,Garmin,Garmin
Wrist,Fitness,Garmin,International
Wrist,Fitness,Garmin,Garmin
Wrist,Fitness,Garmin,vofit
Wrist,Fitness,Garmin,Bundle
Wrist,Fitness,Garmin,Activity
Wrist,Fitness,Garmin,tracking
Wrist,Fitness,Garmin,Wristband
Wrist,Fitness,Garmin,slate
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Whistle
Pet Neck,Pets,,Whistle
Pet Neck,Pets,,Activity
Pet Neck,Pets,,Monitor
Pet Neck,Pets,,dog
Wrist,Fitness,Garmin,Garmin
Wrist,Fitness,Garmin,vofit
Wrist,Fitness,Garmin,Fitness
Wrist,Fitness,Garmin,Band
Wrist,Fitness,Garmin,Heart
Wrist,Fitness,Garmin,Rate
Wrist,Fitness,Garmin,Monitor
Wrist,Fitness,Garmin,Red
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Marco
Pet Neck,Pets,,Polo
Pet Neck,Pets,,Marco
Pet Neck,Pets,,Polo
Pet Neck,Pets,,Pet
Pet Neck,Pets,,Tracking
Pet Neck,Pets,,monitor
Pet Neck,Pets,,System
Wrist,Fitness,Garmin,Garmin
Wrist,Fitness,Garmin,Forerunner
Wrist,Fitness,Garmin,Running
Wrist,Fitness,Garmin,GPS
Wrist,Fitness,Garmin,receiver
Wrist,Fitness,Garmin,Monochrome
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Garmin
Pet Neck,Pets,,Garmin
Pet Neck,Pets,,GPS
Pet Neck,Pets,,Dog
Pet Neck,Pets,,Device
Wrist,Lifestyle,Cogito,Cogito
Wrist,Lifestyle,Cogito,Pop
Wrist,Lifestyle,Cogito,Black
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Garmin
Pet Neck,Pets,,Garmin
Pet Neck,Pets,,GPS
Pet Neck,Pets,,Dog
Pet Neck,Pets,,Transmitter
Wrist,Lifestyle,Samsung,samsung
Wrist,Lifestyle,Samsung,gear
Wrist,Lifestyle,Samsung,neo
Wrist,Lifestyle,Samsung,orange
Wrist,Lifestyle,Samsung,smart
Wrist,Lifestyle,Samsung,watch
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Kurgo
Pet Neck,Pets,,Kurgo
Pet Neck,Pets,,Fit
Pet Neck,Pets,,Smart
Pet Neck,Pets,,Dog
Pet Neck,Pets,,Harness
Pet Neck,Pets,,Camera
Pet Neck,Pets,,Mount
Pet Neck,Pets,,Medium
Pet Neck,Pets,,Black
Wrist,Lifestyle,Jawbone,Jawbone
Wrist,Lifestyle,Jawbone,Up
Wrist,Lifestyle,Jawbone,Wristband
Wrist,Lifestyle,Jawbone,large
Wrist,Lifestyle,Jawbone,Red
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Gibi
Pet Neck,Pets,,Gibi
Pet Neck,Pets,,Pet
Pet Neck,Pets,,GPS
Wrist,Fitness,Sportline,Sportline
Wrist,Fitness,Sportline,DUO
Wrist,Fitness,Sportline,Mens
Wrist,Fitness,Sportline,Activity
Wrist,Fitness,Sportline,tracker
Wrist,Fitness,Sportline,monochrome
Wrist,Fitness,Sportline,black
Wrist,Fitness,Sportline,heart
Wrist,Fitness,Sportline,rate
Wrist,Fitness,Sportline,sensor
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Tractive
Pet Neck,Pets,,Tractive
Pet Neck,Pets,,GPS
Pet Neck,Pets,,Pet
Pet Neck,Pets,,Tracker
Wrist,Fitness,Magellan,Magellan
Wrist,Fitness,Magellan,Echo
Wrist,Fitness,Magellan,Heart
Wrist,Fitness,Magellan,Rate
Wrist,Fitness,Magellan,Monitor
Wrist,Fitness,Magellan,Bluetooth
Wrist,Fitness,Magellan,Smart
Wrist,Fitness,Magellan,Gray
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Tractive
Pet Neck,Pets,,Tractive
Pet Neck,Pets,,Motion
Pet Neck,Pets,,Pet
Pet Neck,Pets,,Activity
Pet Neck,Pets,,Tracker
Wrist,Lifestyle,Samsung,Samsung
Wrist,Lifestyle,Samsung,Galaxy
Wrist,Lifestyle,Samsung,Gear
Wrist,Lifestyle,Samsung,Smart
Wrist,Lifestyle,Samsung,watch
Wrist,Lifestyle,Samsung,GB
Wrist,Lifestyle,Samsung,NFC
Wrist,Lifestyle,Samsung,Bluetooth
Wrist,Lifestyle,Samsung,Megapixel
Wrist,Lifestyle,Samsung,camera
Wrist,Lifestyle,Samsung,oz
Wrist,Lifestyle,Samsung,gray
Wrist,Lifestyle,Golf,Buddy
Wrist,Lifestyle,Golf,Watch
Wrist,Lifestyle,Golf,White
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Tractive
Pet Neck,Pets,,Tractive
Pet Neck,Pets,,Dog
Pet Neck,Pets,,Collar
Pet Neck,Pets,,Safety
Pet Neck,Pets,,Large
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Etrak
Pet Neck,Pets,,Etrak
Pet Neck,Pets,,Pet
Pet Neck,Pets,,GPS
Pet Neck,Pets,,Tracking
Pet Neck,Pets,,Device
Pet Neck,Pets,,Pet
Hands,Gaming,Zepp,3D
Hands,Gaming,Zepp,Golf
Hands,Gaming,Zepp,Swing
Hands,Gaming,Zepp,Analyzer
Hands,Gaming,Zepp,iPhone
Hands,Gaming,Zepp,iPad
Hands,Gaming,Zepp,Android
Wrist,Lifestyle,Motorola,Motorola
Wrist,Lifestyle,Motorola,Moto
Wrist,Lifestyle,Motorola,Wireless
Wrist,Lifestyle,Mota,Mota
Wrist,Lifestyle,Mota,MT
Wrist,Lifestyle,Mota,Smartwatch
Wrist,Lifestyle,Mota,Pro
Wrist,Lifestyle,Mota,Black
Wrist,Lifestyle,Mota,Large
Wrist,Lifestyle,Mota,Bluetooth
Wrist,Lifestyle,Mota,NFC
Wrist,Lifestyle,Mota,Voice
Hands,Gaming,Zepp,Golf
Hands,Gaming,Zepp,3D
Hands,Gaming,Zepp,Swing
Hands,Gaming,Zepp,Analyzer
Wrist,Lifestyle,Casio,Casio
Wrist,Lifestyle,Casio,Solar
Wrist,Lifestyle,Casio,Runner
Wrist,Lifestyle,Casio,Digital
Wrist,Lifestyle,Casio,Wrist
Wrist,Lifestyle,Casio,Watch
Wrist,Lifestyle,Casio,Navy
Wrist,Lifestyle,Casio,Blue
Waist,Fitness,Yoo,Activity
Waist,Fitness,Yoo,Tracker
Waist,Fitness,Yoo,Shoe
Waist,Fitness,Yoo,Clip
Waist,Fitness,Yoo,Raspberry
Waist,Fitness,GameGolf,GOLF
Waist,Fitness,GameGolf,Digital
Waist,Fitness,GameGolf,Tracking
Waist,Fitness,GameGolf,System
Wrist,Medical,Jawbone,Jawbone
Wrist,Medical,Jawbone,Up
Wrist,Medical,Jawbone,Activity
Wrist,Medical,Jawbone,tracking
Wrist,Medical,Jawbone,Wristband
Wrist,Medical,Jawbone,large
Wrist,Medical,Jawbone,size
Wrist,Medical,Jawbone,Blue
Wrist,Medical,Jawbone,Apple
Wrist,Medical,Jawbone,iPad
Wrist,Medical,Jawbone,iPad
Wrist,Medical,Jawbone,more
Head,Entertainment,Pov,POV
Head,Entertainment,Pov,Action
Head,Entertainment,Pov,Video
Head,Entertainment,Pov,Cameras
Head,Entertainment,Pov,POV
Head,Entertainment,Pov,Action
Head,Entertainment,Pov,Video
Head,Entertainment,Pov,POV
Head,Entertainment,Pov,HD
Head,Entertainment,Pov,720p
Head,Entertainment,Pov,Action
Head,Entertainment,Pov,Camera
Head,Entertainment,Pov,Eyewear
Head,Entertainment,Pov,Black
Wrist,Lifestyle,Mota,Smartwatch
Wrist,Lifestyle,Mota,Bluetooth
Wrist,Lifestyle,Mota,Hands
Wrist,Lifestyle,Mota,Free
Wrist,Lifestyle,Mota,Large
Wrist,Lifestyle,Mota,Black
Arms,Fitness,Scosche,Scosche
Arms,Fitness,Scosche,Bluetooth
Arms,Fitness,Scosche,Armband
Arms,Fitness,Scosche,Heart
Arms,Fitness,Scosche,Rate
Arms,Fitness,Scosche,Monitor
Wrist,Lifestyle,Pebble,Pebble
Wrist,Lifestyle,Pebble,Steel
Wrist,Lifestyle,Pebble,Smart
Wrist,Lifestyle,Pebble,Watch
Wrist,Lifestyle,Pebble,Select
Wrist,Lifestyle,Pebble,IOS
Wrist,Lifestyle,Pebble,Android
Wrist,Lifestyle,Pebble,Devices
Wrist,Lifestyle,Pebble,Silver
Wrist,Fitness,Polar,Polar
Wrist,Fitness,Polar,RC3
Wrist,Fitness,Polar,GPS
Wrist,Fitness,Polar,heart
Wrist,Fitness,Polar,rate
Wrist,Fitness,Polar,Cycle
Wrist,Fitness,Polar,running
Wrist,Fitness,Polar,GPS
Wrist,Fitness,Polar,watch
Arms,Medical,Withings,Withings
Arms,Medical,Withings,Wireless
Arms,Medical,Withings,Blood
Arms,Medical,Withings,Pressure
Arms,Medical,Withings,Monitor
Arms,Medical,Withings,Apple
Arms,Medical,Withings,Android
Head,Medical,Heartmath,HeartMath
Head,Medical,Heartmath,Inner
Head,Medical,Heartmath,Balance
Head,Medical,Heartmath,Sensor
Head,Medical,Heartmath,Ipad
Head,Medical,Heartmath,Air
Arms,Medical,Ihealth,iHealth
Arms,Medical,Ihealth,Wireless
Arms,Medical,Ihealth,Blood
Arms,Medical,Ihealth,Pressure
Arms,Medical,Ihealth,Monitor
Arms,Medical,Ihealth,iPhone
Arms,Medical,Ihealth,Android
Arms,Medical,Qardio,Wireless
Arms,Medical,Qardio,Blood
Arms,Medical,Qardio,Pressure
Arms,Medical,Qardio,Monitor
Arms,Medical,Qardio,Apple
Arms,Medical,Qardio,iOS
Arms,Medical,Qardio,Android
Wrist,Lifestyle,Samsung,Samsung
Wrist,Lifestyle,Samsung,Galaxy
Wrist,Lifestyle,Samsung,Gear
Wrist,Lifestyle,Samsung,Smartwatch
Wrist,Lifestyle,Samsung,Rose
Wrist,Lifestyle,Samsung,Gold
Chest,Fitness,Heartmath,HeartMath
Chest,Fitness,Heartmath,Inner
Chest,Fitness,Heartmath,Balance
Chest,Fitness,Heartmath,Sensor
Chest,Fitness,Heartmath,IOS
Chest,Fitness,Heartmath,Black
Wrist,Lifestyle,Lark,Lark
Wrist,Lifestyle,Lark,Silent
Wrist,Lifestyle,Lark,Alarm
Wrist,Lifestyle,Lark,Clock
Chest,Fitness,Tomtom,TomTom
Chest,Fitness,Tomtom,BT
Chest,Fitness,Tomtom,Heart
Chest,Fitness,Tomtom,Rate
Chest,Fitness,Tomtom,Monitor
Chest,Fitness,Tomtom,One
Chest,Fitness,Tomtom,Color
Chest,Fitness,Tomtom,One
Chest,Fitness,Tomtom,Size
Chest,Fitness,Polar,Polar
Chest,Fitness,Polar,Heart
Chest,Fitness,Polar,Rate
Chest,Fitness,Polar,Sensor
Wrist,Medical,Health,Id
Wrist,Medical,Health,Health
Wrist,Medical,Health,ID
Wrist,Medical,Health,Emergency
Wrist,Medical,Health,ID
Wrist,Medical,Health,Bracelet
Wrist,Medical,Health,Smartphone
Wrist,Medical,Health,Black
Head,Entertainment,Coleman,Coleman
Head,Entertainment,Coleman,POV
Head,Entertainment,Coleman,1080p
Head,Entertainment,Coleman,Megapixel
Head,Entertainment,Coleman,Goggles
Head,Entertainment,Coleman,Camcorder
Wrist,Lifestyle,Lark,Lark
Wrist,Lifestyle,Lark,Pro
Wrist,Lifestyle,Lark,Sleep
Wrist,Lifestyle,Lark,Monitor
Wrist,Lifestyle,Lark,Silent
Wrist,Lifestyle,Lark,Alarm
Wrist,Lifestyle,Lark,Clock
Wrist,Lifestyle,Lark,Personal
Wrist,Lifestyle,Lark,Sleep
Waist,Fitness,Sportline,Sportline
Waist,Fitness,Sportline,Activity
Waist,Fitness,Sportline,tracker
Waist,Fitness,Sportline,monochrome
Waist,Fitness,Sportline,white
Chest,Fitness,Polar,Heart
Chest,Fitness,Polar,Rate
Chest,Fitness,Polar,Sensor
Chest,Fitness,Polar,M
Chest,Fitness,Polar,XXL
Wrist,Lifestyle,Samsung,Samsung
Wrist,Lifestyle,Samsung,Geartm
Wrist,Lifestyle,Samsung,Fit
Wrist,Lifestyle,Samsung,Band
Wrist,Lifestyle,Samsung,in
Wrist,Lifestyle,Samsung,Blue
Head,Medical,Heartmath,HeartMath
Head,Medical,Heartmath,Pro
Head,Medical,Heartmath,Model
Wrist,Medical,Smarthealth,Smart
Wrist,Medical,Smarthealth,Health
Wrist,Medical,Smarthealth,Walking
Wrist,Medical,Smarthealth,Fit
Wrist,Medical,Smarthealth,Heart
Wrist,Medical,Smarthealth,Rate
Wrist,Medical,Smarthealth,Watch
Chest,Medical,Polar,Polar
Chest,Medical,Polar,Heart
Chest,Medical,Polar,Rate
Chest,Medical,Polar,Sensor
Wrist,Fitness,Polar,Polar
Wrist,Fitness,Polar,Activity
Wrist,Fitness,Polar,tracker
Wrist,Fitness,Polar,monochrome
Wrist,Fitness,Polar,black
Wrist,Fitness,Polar,heart
Wrist,Fitness,Polar,rate
Wrist,Fitness,Polar,sensor
Wrist,Medical,Sunfriend,SunFriend
Wrist,Medical,Sunfriend,Personal
Wrist,Medical,Sunfriend,UV
Wrist,Medical,Sunfriend,Monitor
Wrist,Medical,Sunfriend,Black
Waist,Entertainment,Sunsprite,Wearable
Waist,Entertainment,Sunsprite,Light
Waist,Entertainment,Sunsprite,Tracker
Wrist,Fitness,Jawbone,Jawbone
Wrist,Fitness,Jawbone,Orange
Wrist,Fitness,Jawbone,Fitness
Wrist,Fitness,Jawbone,Tracker
Wrist,Fitness,Jawbone,Medium
Wrist,Medical,Sunfriend,SunFriend
Wrist,Medical,Sunfriend,Personal
Wrist,Medical,Sunfriend,UV
Wrist,Medical,Sunfriend,Monitor
Wrist,Medical,Sunfriend,Orange
Wrist,Fitness,Barska,Fitness
Wrist,Fitness,Barska,Watch
Wrist,Fitness,Barska,Heart
Wrist,Fitness,Barska,Rate
Wrist,Fitness,Barska,Monitor
Arms,Medical,Withings,Withings
Arms,Medical,Withings,Smart
Arms,Medical,Withings,Blood
Arms,Medical,Withings,Pressure
Arms,Medical,Withings,Monitor
Arms,Medical,Withings,iPhone
Arms,Medical,Withings,iPad
Arms,Medical,Withings,iPod
Arms,Medical,Withings,touch
Waist,Lifestyle,Rooti,Rooti
Waist,Lifestyle,Rooti,CliMate
Waist,Lifestyle,Rooti,Environment
Waist,Lifestyle,Rooti,Tracker
Waist,Lifestyle,Rooti,Yellow
Arms,Medical,Pyle,Pyle
Arms,Medical,Pyle,Bluetooth
Arms,Medical,Pyle,Wireless
Arms,Medical,Pyle,Blood
Arms,Medical,Pyle,Pressure
Arms,Medical,Pyle,Monitor
Arms,Medical,Pyle,Arm
Wrist,Fitness,Nike,Nike
Wrist,Fitness,Nike,activity
Wrist,Fitness,Nike,tracker
Wrist,Fitness,Nike,Bluetooth
Wrist,Fitness,Nike,oz
Wrist,Fitness,Nike,black
Wrist,Fitness,Nike,pink
Waist,Lifestyle,Rooti,Rooti
Waist,Lifestyle,Rooti,CliMate
Waist,Lifestyle,Rooti,Environment
Waist,Lifestyle,Rooti,Tracker
Waist,Lifestyle,Rooti,White
Waist,Fitness,Pear,Pro
Waist,Fitness,Pear,Training
Waist,Fitness,Pear,System
Wrist,Lifestyle,Sunfriend,SunFriend
Wrist,Lifestyle,Sunfriend,Personal
Wrist,Lifestyle,Sunfriend,UV
Wrist,Lifestyle,Sunfriend,Monitor
Wrist,Lifestyle,Sunfriend,Grey
Waist,Fitness,Ibitz,iBitz
Waist,Fitness,Ibitz,Fitness
Waist,Fitness,Ibitz,Tracker
Feet,Lifestyle,VIONIC,Technology
Feet,Lifestyle,VIONIC,On
Feet,Lifestyle,VIONIC,Women
Waist,Medical,Ibitz,iBitz
Waist,Medical,Ibitz,Kids
Waist,Medical,Ibitz,Activity
Waist,Medical,Ibitz,Tracker
Waist,Lifestyle,Levana,Levana
Waist,Lifestyle,Levana,Digital
Waist,Lifestyle,Levana,Baby
Waist,Lifestyle,Levana,Video
Waist,Lifestyle,Levana,Monitor
Wrist,Fitness,Xtreme,Cables
Wrist,Fitness,Xtreme,Cables
Wrist,Fitness,Xtreme,Fitness
Wrist,Fitness,Xtreme,Band
Wrist,Fitness,Xtreme,pack
Torso,Lifestyle,Icebreaker,Men
Torso,Lifestyle,Icebreaker,Tech
Torso,Lifestyle,Icebreaker,Shirt
Pet Neck,Pets,,Animals
Pet Neck,Pets,,Garmin
Pet Neck,Pets,,Garmin
Pet Neck,Pets,,Dog
Pet Neck,Pets,,Training
Pet Neck,Pets,,Collar
Torso,Lifestyle,Ourcaste,Men
Torso,Lifestyle,Ourcaste,Waterproof
Torso,Lifestyle,Ourcaste,Jacket
Torso,Lifestyle,Ourcaste,Mens
Torso,Lifestyle,Ourcaste,Light
Torso,Lifestyle,Ourcaste,Grey
Torso,Lifestyle,Ourcaste,Size
Torso,Lifestyle,Ourcaste,Small
Arms,Fitness,Runtastic,Runtastic
Arms,Fitness,Runtastic,Arm
Arms,Fitness,Runtastic,band
Arms,Fitness,Runtastic,kit
Arms,Fitness,Runtastic,Runtastic
Arms,Fitness,Runtastic,Orbit
Wrist,Lifestyle,Casio,Casio
Wrist,Lifestyle,Casio,Wrist
Wrist,Lifestyle,Casio,Watch
Wrist,Lifestyle,Casio,Men
Wrist,Lifestyle,Casio,Sports
Wrist,Lifestyle,Casio,Analog
Wrist,Lifestyle,Casio,Quartz
Wrist,Lifestyle,Casio,Digital
Head,Entertainment,Generic,portable
Head,Entertainment,Generic,wireless
Head,Entertainment,Generic,video
Head,Entertainment,Generic,glasses
Head,Entertainment,Generic,eyewear
Head,Entertainment,Generic,mobile
Torso,Lifestyle,Gerbing,Men
Torso,Lifestyle,Gerbing,Jacket
Torso,Lifestyle,Gerbing,Black
Wrist,Fitness,Tomtom,TomTom
Wrist,Fitness,Tomtom,Fitness
Wrist,Fitness,Tomtom,Comt
Wrist,Fitness,Tomtom,Watch
Wrist,Fitness,Tomtom,band
Wrist,Fitness,Tomtom,Turquoise
Hands,Medical,Ihealth,iHealth
Hands,Medical,Ihealth,Pulse
Hands,Medical,Ihealth,iPhone
Wrist,Medical,Ihealth,iHealth
Wrist,Medical,Ihealth,Wireless
Wrist,Medical,Ihealth,Blood
Wrist,Medical,Ihealth,Pressure
Wrist,Medical,Ihealth,Wrist
Wrist,Medical,Ihealth,Monitor
Wrist,Medical,Ihealth,iPhone
Wrist,Medical,Ihealth,Android
Head,Medical,Trionic,Ear
Head,Medical,Trionic,Wearable
Head,Medical,Trionic,Tech
Head,Medical,Trionic,Size
Hands,Entertainment,Ik,Multimedia
Hands,Entertainment,Ik,Multimedia
Hands,Entertainment,Ik,White
Wrist,Fitness,Magellan,Magellan
Wrist,Fitness,Magellan,GPS
Wrist,Fitness,Magellan,Watch
Wrist,Lifestyle,Cogito,Cogito
Wrist,Lifestyle,Cogito,Pop
Wrist,Lifestyle,Cogito,Grey
Wrist,Lifestyle,Pebble,Pebble
Wrist,Lifestyle,Pebble,Steel
Wrist,Lifestyle,Pebble,Smart
Wrist,Lifestyle,Pebble,Watch
Wrist,Lifestyle,Pebble,Select
Wrist,Lifestyle,Pebble,IOS
Wrist,Lifestyle,Pebble,Android
Wrist,Lifestyle,Pebble,Devices
Wrist,Lifestyle,Pebble,Black
Arms,Medical,Pyle,Pyle
Arms,Medical,Pyle,Bluetooth
Arms,Medical,Pyle,Smart
Arms,Medical,Pyle,Blood
Arms,Medical,Pyle,Pressure
Arms,Medical,Pyle,Monitor
Hands,Lifestyle,180s,Men
Hands,Lifestyle,180s,Glove
Wrist,Lifestyle,Cogito,COGITO
Wrist,Lifestyle,Cogito,Classic
Wrist,Lifestyle,Cogito,Connected
Wrist,Lifestyle,Cogito,Watch
Wrist,Lifestyle,Cogito,Clockwork
Wrist,Lifestyle,Cogito,Orange
Head,Entertainment,Epic,Epic
Head,Entertainment,Epic,POV
Head,Entertainment,Epic,Camera
Wrist,Fitness,Skechers,Skechers
Wrist,Fitness,Skechers,Go
Wrist,Fitness,Skechers,Walk
Wrist,Fitness,Skechers,Activity
Wrist,Fitness,Skechers,Sleep
Wrist,Fitness,Skechers,Monitor
Wrist,Fitness,Skechers,Tracker
Head,Entertainment,Veho,Veho
Head,Entertainment,Veho,Muvi
Head,Entertainment,Veho,Pro
Head,Entertainment,Veho,Micro
Head,Entertainment,Veho,DV
Head,Entertainment,Veho,Camcorder
Head,Entertainment,Veho,GB
Head,Entertainment,Veho,Micro
Head,Entertainment,Veho,SD
Head,Entertainment,Veho,Veho
Head,Entertainment,Veho,VCC
Head,Entertainment,Veho,MUVI
